timestamp_TW,uuid,ucid,upid,problem_number,exercise_problem_repeat_session,is_correct,total_sec_taken,total_attempt_cnt,used_hint_cnt,is_hint_used,points,badges_cnt,has_student_cnt,difficulty,learning_stage,cheating
2019-06-04 08:15:00+00:00,mTKSs5/bsxso+f0epodz8yxEGTFeF0CrgQahiRuJx94=,QZ6LopqYP/r9aU9mfJaX3+scQfAlYe19eeaj7TW+zww=,ZP80ROy62rDtRLBktNfGOq+TZOmxiHYjD7V4kDnjB2s=,6,1,TRUE,35,1,0,FALSE,173377,16,0,easy,elementary,0
2019-06-04 08:15:00+00:00,YPEgoqvpblYsdWJ5w3DCFtCCKcs9KkBHNoec+J+VcsY=,OKTWoAXQB4dzLEFSDU2mSMMKG6VxaLq5vqLpTTVFgeo=,MjSqmJvNnOwpOJLMdyVunqlV9AQo/WJT5ja6oEtyzX4=,2,1,TRUE,48,1,0,FALSE,145542,27,0,easy,elementary,0
2019-06-04 08:15:00+00:00,eEESY5LOrsK25Kbzw1Qsy1PwIiPN6Ye1tiKBacTFTSo=,tAZ0mRV5cECGqeSg0QvaNNVKgKvxJ3r3SLQtJPb5SSY=,2DgOeuRE399acVcq2hVW21Zuml44TZh/7DS+cg2bxIo=,4,1,TRUE,23,1,0,FALSE,95564,22,0,normal,elementary,0
2019-06-04 08:15:00+00:00,Zvpf9ctVy4NDGgkkcGEo8nj9rrkuctHXEGzNTo4bd6g=,I/598ZmMIMeI5NdTNKVBHbbhAMhZA3QRabeZhQ/ddL8=,3y7uxOulncKNR7zNIH6Zej+ay0GSiDqd2lhocr34Ecg=,10,1,TRUE,7,1,0,FALSE,199392,23,0,easy,elementary,0
2019-06-04 08:15:00+00:00,Uuhc9kQG3nAmdCvJ99C6jIwCFDeZSCvC7WMDy5QYl2A=,fuM14IacAZTrOR0wL7pjHs3d+dmNJ7EMH4s6iLNNg7A=,PRsI4MIWqa7RsIc45xb/dlHPuQXXBOcrjsa/UR8DYDg=,5,1,FALSE,74,3,0,FALSE,151375,13,0,easy,elementary,0
2019-06-04 08:15:00+00:00,oQvci99hcQ8yY2ozp5TD2xUsnUk47Zp8fDlMpeQ4zcs=,RySWVPM4vpcQHdMukD+i/MhP3/lK4Vwj5TAl48A6LKk=,DsnVuBjHLJWOgnLw5qCWGElS8b9e8y+Mvwg1S8GVQ1U=,7,1,FALSE,12,1,4,TRUE,67169,19,0,easy,elementary,0
2019-06-04 08:15:00+00:00,+E5lL23DiGVryKpXWe4msEUpnatXK/j9l6FfcHgkesc=,Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=,NaKD/KFPj91oaJZpKRdxzvqx0vv4Z+6SRNBQ1nmPcjg=,2,1,FALSE,28,2,2,TRUE,73835,8,0,normal,elementary,0
2019-06-04 08:30:00+00:00,z7mzlSUqhwF4uXmbl6+PEEjjbzzUayNa2U0gUlkyAgg=,aQys6A/5FjGwd7dQ0KQ4h/5zmPrM7lbkwj2ZkuhMepo=,S2aqDkjvx9Nc6+wWqKtoKdI+d0MhRjT2rW1NC5elgcA=,7,1,TRUE,7,1,0,FALSE,199379,14,0,easy,elementary,0
2019-06-04 08:30:00+00:00,K9yS2d07U0BWPlv8XNAgNutJgSOI1kebsR+8FC0X02o=,r+zxAQRiz0ZWhEixJ4ZiWlG2jDpl2qTa2mJ5ZnrVXA8=,e3lTItNUBchU12IpjrB1EgF3t+W2fnmRaO51xZpkU0k=,2,1,FALSE,9,1,2,TRUE,99471,10,0,easy,elementary,0
2019-06-04 08:30:00+00:00,cGsn05Plbj3a8xzPjmfdaSfF8R7h/LMJW6TEt7vuEn4=,J8b8Ok1gEPROB5T/Vtq9jdAFAnS8sLo1ZMsdTpWLr0g=,x97qSlWMdIlPbKyJhwuQlYvnPNfObnOs1ehiZZgSXUg=,2,1,FALSE,19,4,1,TRUE,263123,46,0,easy,elementary,0
2019-06-04 08:30:00+00:00,xb1CTF4cknTC308EL/ngdOtrAEVcajGDrC7YGtQlPCc=,jw8OL6LfnyWsdxIIZhy1YgMUrD3jub8kSMulJZffG6U=,mYQcu/+VEbkF55FwTEF9YqRw1eZ1mm8D6fo+Ms8139c=,6,1,FALSE,30,2,0,FALSE,3750,1,0,easy,junior,0
2019-06-04 08:30:00+00:00,qTSvSZJdvBYyYxhWNwM3y3RHpW0TDLciFuYSm6TJaQY=,7czfGZNjJ+Rcey3EayH2GbR2/u33U9m2PKb1+lMA1bs=,Cg5lj0LqGPgQmOfL67H6eL/kP0hYkYgIryBHTtAcVO0=,9,1,FALSE,39,2,3,TRUE,159197,27,0,hard,elementary,0
2019-06-04 08:30:00+00:00,GfvaEuMeCrO/Mmer3eGBWFJ9runNotipzuZWrXcUltI=,fuM14IacAZTrOR0wL7pjHs3d+dmNJ7EMH4s6iLNNg7A=,4eU27AYtcU8kQ4aR36ovk/8wBnXcdTOzxlgU6stnBl4=,1,1,TRUE,59,1,0,FALSE,163201,18,0,easy,elementary,0
2019-06-04 08:30:00+00:00,R3KvKvAQqIrd8+sYKtAw4V5cLd5Fgf3UD5qDe90CNsk=,l1rjnoyfJCnZv8AJ4YiaXNG3b/Qrtstg83+T9K4A4pU=,WAUnWjyEeBudJK5fY+Fme1NuO9MHm+GhWwrg8S28rXk=,9,1,TRUE,18,1,0,FALSE,302987,68,0,normal,elementary,0
2019-06-04 08:30:00+00:00,hMkeyRtVrU3lu5W17zUB7mkVK5ke38ozp984hxefVQ4=,xlVWFGWcVQ8HiY2o1mGb7xJ9fNjjd/XBRul7GwvTwjc=,Ra736fl95UT/rdN3FredqoWVfLsaWi8j2oZ4nrSmVxc=,16,2,TRUE,4,1,0,FALSE,179081,25,0,easy,elementary,0
2019-06-04 08:30:00+00:00,Wn0nhj3aVWLsYYGal3V5tcTyxaDDNf1wjiQhohbSWEU=,T7V7D8OgJF2BeuK/agj56BY9ibTmoqRbGdtwrt8a1SQ=,aX2+BY9aKuj+xUTjCC18lDWwVJHdNObS/hg0m41IJUw=,8,1,TRUE,4,1,0,FALSE,91600,20,0,easy,elementary,0
2019-06-04 08:30:00+00:00,Kx1MQqv69bqvC31VenKNqGIcftRG6VjLCEBg3cpriRc=,daGwNLwnh35rFVqjg4maa1tVsx+wdDt7V9HggGCDZXI=,gaIZmZ8hCBaYTIrJfcyMNZF30T9UNTV8slQUv6tCkZo=,11,1,TRUE,16,1,0,FALSE,148725,23,0,easy,elementary,0
2019-06-04 08:30:00+00:00,z7mzlSUqhwF4uXmbl6+PEEjjbzzUayNa2U0gUlkyAgg=,YHd/e3w70NYiywYoX7X1Iv07iYY6CT1jAd9BayAdg7o=,sDpbwa6LXSdOD6oDw3e/YSfTHfRH2U7h+gotLiJLvDk=,9,1,TRUE,5,1,0,FALSE,199379,14,0,hard,elementary,1
2019-06-04 08:30:00+00:00,CQf1yALBPnlshCKjTGuh4KRk9cfU4zYi+JEvLsj7PHo=,A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=,oeyNNjsvr2woNM3Yp8IGtai6VIhlVuwmflKGXzaDxj8=,8,1,FALSE,102,2,3,TRUE,246366,12,0,hard,elementary,0
2019-06-04 08:30:00+00:00,t3Xd1LHhbpY3cPqV4HPl0Eb5KUK/4D+BKT6q8qoBc3s=,T4SE4EgcHfMeg58rrWKRWuXd7tw0mVCfHJvBhy6TC78=,QQmNCgqomUe5mZUPF/obwSaiZK14MSJcLKKFv0ZQCM8=,16,1,TRUE,17,1,0,FALSE,646021,104,2,easy,elementary,0
2019-06-04 08:30:00+00:00,t3Xd1LHhbpY3cPqV4HPl0Eb5KUK/4D+BKT6q8qoBc3s=,T4SE4EgcHfMeg58rrWKRWuXd7tw0mVCfHJvBhy6TC78=,Dyl8w2WaCUiAnVIbMfB1qHvL6A/ewi+D7NAtNGr1nlc=,15,1,TRUE,6,1,0,FALSE,646021,104,2,easy,elementary,0
2019-06-04 08:45:00+00:00,V5pyhP998v/kxmZ4e1Zc9DW6a5M7NGFGR1W0Dl1CNAY=,Q0mRkMzFoFAkNaLsyPYFJoBmC4JdqV9riasp/YCRf/M=,gjyq/RbN5rh3XtrtAWtf/4nOVZB9S9RsL+afAci5N/Y=,1,1,TRUE,25,1,0,FALSE,16485,3,0,easy,elementary,0
2019-06-04 08:45:00+00:00,fEhqhJR4ded/EDenMrJGlxW88k8M/j/73iDRftM/5oc=,jzyFMCUW6ZcfKY1QjrGkroMDhsSaehgk/yAfsIi7Yqs=,widAfTdVN0NkZaVfOTmkhaHlCNtbC5eqL3xknOYzUso=,1,1,TRUE,19,1,0,FALSE,92290,4,0,normal,junior,1
2019-06-04 08:45:00+00:00,rNn/iQ1OGYIlrLDNtrE88BZ1WLmOAOfVxcLLQs1CRNA=,IVUvy0QcT07F2gkgugegsSriZOW7G5XrpVSXqY7TWl4=,L60id8jIF3D+qM1Qd/sHBqSHSGFJElP7ppka8Kt7NRU=,1,1,FALSE,148,4,2,TRUE,60182,20,0,normal,junior,0
2019-06-04 08:45:00+00:00,+W/GZbjsuPHdj6uVTIinMMYr6K+/dy5Jk56WwQ8vMHw=,JcrFXI7wzq/14kZRPCdix3feq0/yQh1gHU06bGQwNBE=,jpYQKk4Sn/WMDHeQaIEm0BLPPZw+0/IPMIz5nVR36Fs=,1,1,FALSE,73,3,0,FALSE,54239,10,0,easy,elementary,0
2019-06-04 08:45:00+00:00,Xa5cVCQbqDT/RiKFgwOaUxT+jJ9KnKvAsvPDQsGUCqI=,/4h6DuvZuZzr028oR886m6kpiLYuUSmpr9v3ITNTgiY=,isYz7GiX0m4Vwed/7nXZLk35ticVNnPTPp2bfLWTjRM=,4,1,TRUE,5,1,0,FALSE,28575,3,0,easy,elementary,0
2019-06-04 08:45:00+00:00,YxQ+lM6lTQU1qaUAXvzZzPwlPh/ABvlttYmIMCGIZM8=,tnrz/gdH6WgtHgJSpfzyUGtIqz/0OHL5ogbfxCsXR6Y=,IPFSTFYsy2Mt+MId7yv9QaLqR91VWSt/jtxaOsjUeCE=,11,1,TRUE,29,1,0,FALSE,23340,1,0,easy,junior,0
2019-06-04 08:45:00+00:00,cGsn05Plbj3a8xzPjmfdaSfF8R7h/LMJW6TEt7vuEn4=,5hdoig9S5bMSEU8dY8iuOOHDxIhRszCyjA2j1+HvnCs=,0JdwMB0wd7Lpnd7hZJ1+qMYNLh7orez5+L98KBFkWKQ=,6,1,TRUE,23,1,0,FALSE,263123,46,0,easy,elementary,0
2019-06-04 08:45:00+00:00,OLqxA3C9A4N0iX7M7alo9l3GOrDjqV71eb1KGmj1dDM=,foBtKUAK/HUSjhHco0WST9c68Or3TrbKMN75i6FJUZ0=,dFSqkacJRhVZBnMo62icjOr1FKm1E2g8vpcOvVO+8d8=,7,1,TRUE,5,1,0,FALSE,195579,34,0,easy,elementary,0
2019-06-04 08:45:00+00:00,3HYBFoXW52YD0iIZA8J2Mt/+l96hXWgD18yjcyyuTCA=,byiS/4MopQNKQw1o5SVSsCfg28hMqNPubipGt4A19bo=,frMN1PFsv0Kka4hdZ+kK1sbAzPZjyL6yw7XRiseiphQ=,27,3,TRUE,5,1,0,FALSE,162020,12,0,easy,elementary,0
2019-06-04 08:45:00+00:00,HCLy+3vLVOyrWirzqV4mRCbfaZTIt1igUO37O/gBtg0=,byiS/4MopQNKQw1o5SVSsCfg28hMqNPubipGt4A19bo=,05InMhPc/bG9HgKbZdP/XMtVwkaM64a7mXsi5VFWEHk=,175,12,TRUE,8,1,0,FALSE,508650,134,0,easy,elementary,0
2019-06-04 09:00:00+00:00,r23nIG5yWaAL9NLTu7ngneH0bWLbKfs0aUzxg4+Y29g=,rQO212wsw18sbrh/TvMPK6d7BsxqTet330Yxso5NhKk=,akMuIKpEHZRI1RoNtUlN+LxEIDxfkjJjTOGAzE8sihI=,1,1,TRUE,20,1,0,FALSE,29085,5,0,easy,elementary,0
2019-06-04 09:00:00+00:00,X3QXiIPzWopjwhZD9Vw1Iu48tGpAbcEUvRJhs/dPtxk=,COZ39Wo+uIUO2s7c2VGEHjJf6Vx0xifxVAiaeHtaTdk=,Ek+pIeHNNoEo0tGEq91eBcBmGgy3+A5RWhpj95zTyHM=,12,1,TRUE,8,1,0,FALSE,284798,36,0,easy,elementary,0
2019-06-04 09:00:00+00:00,Xa5cVCQbqDT/RiKFgwOaUxT+jJ9KnKvAsvPDQsGUCqI=,dGA1T79oC75XYzF8EiB4E1U7CLpCVSbLgAFnglV2nBE=,4BdieOlaxev78QQhf4pzkzPpyWRAQ5xXC8c5rEVTzbM=,14,1,FALSE,12,4,1,TRUE,28575,3,0,easy,elementary,1
2019-06-04 09:00:00+00:00,XuVbT8K9NXHyi7E9EiGA9S70VRgrjn4JDOwfbS+kYs8=,ZS2aKTrfYoSFzhm+weF3amIGgUrNaR6urAPzgLNqWdY=,pIGZf7W2XW/d5iF9dOM7pTdkPmvAj2h6w5kcNoBIRL4=,27,2,TRUE,7,1,0,FALSE,122588,37,0,easy,elementary,0
2019-06-04 09:00:00+00:00,hqjSywetbhM9Lmeau0U1YcwqPFvDVpFx1adpWMLo+M0=,qER34e/xF0nc6zZmlIGrL3knw6JHjbP6i3jC6rfCS8c=,x8/bxl1so3sIcTcgw3XGLiFUSYBlF3SHSBIn/Rvsb/w=,1,1,FALSE,41,6,3,TRUE,61950,3,0,easy,elementary,0
2019-06-04 09:00:00+00:00,dvsZIoH1THl0+u90Abq3lJuXNzOBbMgXflJOi89sryE=,Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=,DIhRHq5Iox1IU9fXFJjnqw30wjcsTfpiaKloHxwfaNo=,3,1,FALSE,43,2,0,FALSE,193930,26,0,normal,elementary,0
2019-06-04 09:00:00+00:00,Xa5cVCQbqDT/RiKFgwOaUxT+jJ9KnKvAsvPDQsGUCqI=,dGA1T79oC75XYzF8EiB4E1U7CLpCVSbLgAFnglV2nBE=,0/Q2sgBJpdl9v2e3WxAQj2x8hU+4SNgWkqrMgGW/sHs=,29,3,FALSE,5,3,0,FALSE,28575,3,0,easy,elementary,0
2019-06-04 09:00:00+00:00,/mEQBmWleZlfS1qesLFAjLFswHMjn58w6oOdMHQi1js=,Mujc7fhlpiAZ/8+VvJTuahAOrjvNECvtA4YBD6fP02Y=,DIhRHq5Iox1IU9fXFJjnqw30wjcsTfpiaKloHxwfaNo=,1,1,TRUE,6,1,0,FALSE,137853,31,0,normal,elementary,0
2019-06-04 09:00:00+00:00,4RqXsi6PXmokJ81G1VlDbjsTnoJXiVnj3cfpG22s20U=,bhl5niycEORGZd9uw9vrbmuxJKvPUJT7TabweC0W77M=,+o38GQXQdUtk+1bmkhDgw6iU7W7M3XhsIJ0kk934fnM=,1,1,TRUE,8,1,0,FALSE,5929,0,0,easy,junior,0
2019-06-04 09:00:00+00:00,1IWNYgwjpP8SFYXgJzY6HXP4p8rlSJi1ZSIlg0aJufk=,ViIxd7sl/Dp2C0nC24swu3Cm5o8UkaEMgyMuUp7pq0g=,LCaHUHVXBKz2MzYvHfJGoaa8VAMS/WzAZu0MSe5wEAg=,1,1,TRUE,125,1,0,FALSE,3300,0,0,easy,elementary,0
2019-06-04 09:00:00+00:00,UJmB+9/Cmgl+imRxzO8DKFyez9dBsyfd8qHl1SnwNjE=,ZOO50WfENqtWGe4uBkJcqW4nppgtuJKCAoqx34z8eOw=,MQMFmMr//Cddx1RSHTiLOJyIgE9YqqcToecIepFY3qw=,7,1,TRUE,10,1,0,FALSE,19785,2,0,easy,elementary,0
2019-06-04 09:00:00+00:00,Xa5cVCQbqDT/RiKFgwOaUxT+jJ9KnKvAsvPDQsGUCqI=,dGA1T79oC75XYzF8EiB4E1U7CLpCVSbLgAFnglV2nBE=,Y87iWNYG4lcIc2M2QS8fy3p2ssrUEmvRzHFvi1kj5DI=,20,1,TRUE,3,1,0,FALSE,28575,3,0,easy,elementary,1
2019-06-04 09:00:00+00:00,4RqXsi6PXmokJ81G1VlDbjsTnoJXiVnj3cfpG22s20U=,KnnV92Q4yuuCVckJy9mwIY9AjLwwiUnTPus2pCC1FYo=,pePyKSVb3gTVA1QRU2w8ceTmaGUJCzG2+A9yzXiZO04=,3,1,FALSE,8,1,2,TRUE,5929,0,0,easy,junior,0
2019-06-04 09:00:00+00:00,HVopCPRiF63y0pLO9zzVXQXhl24Xbuwfq84voKKt6rM=,FR4KFXSJBwuu1LqaZRVJs+gv6d7T8mqibchrQhNvAKc=,wyN2ZCq4KLktbTSMM2rXvpQmYRSTGbr4kFZiaB18NrU=,2,1,FALSE,186,5,2,TRUE,98656,19,0,easy,junior,0
2019-06-04 09:00:00+00:00,yZVvgvxf8UkqjdlwIWDHUle8k4UuXfRGCRWserzyrLE=,eTxJnM9Mi8xeXIVDEEXgbm2AcOlh2CKQJVDx80DnkoQ=,+cDHCz01t+1DXfEDq1O8MOXUx/Sow9URr9Kc9pPkJEw=,7,1,FALSE,78,6,5,TRUE,217085,16,0,normal,elementary,0
2019-06-04 09:00:00+00:00,JacHWlt6b+rxEemPCbT3gGfLxTqpJuHNEtX2uQiYYC8=,BG1RsWojzEHzV28RBm/1iKi1NyZgDcDomLYEJSV6lmo=,1fIjdakTApQp5PfWog87uOmM6JuoNE/oQq2y5/fMmfw=,17,1,TRUE,6,1,0,FALSE,52273,4,0,easy,junior,0
2019-06-04 09:15:00+00:00,IlOQZ84WrKHzmQGihswsXY/zes0JyX1EMtO985o5jsw=,jpb1rgDXjbe7vvSvZzIoPtn6mVIKPxauQ1QVTvzkAdw=,p59QWS944BjwUzFhoiGFyLLsDlww7h3GppHULvoN5Rg=,8,1,FALSE,30,16,4,TRUE,256087,26,0,normal,elementary,0
2019-06-04 09:15:00+00:00,WH74zlxaw/Nhfw/rDsxr8Iarf/AbFHFQPHrF2KLifyI=,jpb1rgDXjbe7vvSvZzIoPtn6mVIKPxauQ1QVTvzkAdw=,3g+JLEnhXONr1Ei9kEHTZWGIssHO4JZP21FzHUoV24c=,5,1,FALSE,60,9,4,TRUE,169669,25,0,normal,elementary,0
2019-06-04 09:15:00+00:00,dvsZIoH1THl0+u90Abq3lJuXNzOBbMgXflJOi89sryE=,A2548sl8hqkIMIGY7mlg/p2NN83cncQx2SgT00lyByk=,sohrk9Azp2qw5VOcg5kCGaEUzK360c/WV4nc1o4gaWw=,1,1,TRUE,20,1,0,FALSE,193930,26,0,hard,elementary,0
2019-06-04 09:15:00+00:00,G2mUYaL81IS39Ata+BpQp9YxUgxlC2O0xj3Ur+jznnA=,jpb1rgDXjbe7vvSvZzIoPtn6mVIKPxauQ1QVTvzkAdw=,Ks5HYTKEc2d+Y7yrLzHTTEQt/rsnt5ytfsYUa1G1fxo=,10,1,FALSE,13,3,2,TRUE,168362,28,0,normal,elementary,0
2019-06-04 09:15:00+00:00,2dWqEECUjYOMmXdUlp+nQCeEemBUGPJlEWxwDf53nbQ=,j8b2h08zIbWHp6sKBsI0qaQuiA3vUGMjaYZFFE/gQ3I=,AUO1gBmPwwajpVBkBcea+l0VOKY1idk5lfbPsQBSzm8=,3,1,FALSE,49,3,4,TRUE,26835,6,0,easy,elementary,0
2019-06-04 09:15:00+00:00,uxjdUUPy0nqK5JXGlw8nXzQ+zMsJ3v0YPVv+gHLmk9A=,jpb1rgDXjbe7vvSvZzIoPtn6mVIKPxauQ1QVTvzkAdw=,GaVLvEVxXWZbz1jwOvzpuSax8tOKD9tegkNCEfSnRLc=,6,1,FALSE,36,10,4,TRUE,145015,20,0,normal,elementary,0
2019-06-04 09:15:00+00:00,4V5hndmxX1uOlQK77pG7AywLNCLt0DiJeRZPo1TZ1f0=,jpb1rgDXjbe7vvSvZzIoPtn6mVIKPxauQ1QVTvzkAdw=,sx9a7qWIetl8oGJwnvOs9MVorMYMBfqj0qwV8Doau1E=,1,1,FALSE,54,5,3,TRUE,134654,20,0,normal,elementary,0
2019-06-04 09:15:00+00:00,Pc3fQibXwFepVqDQLI3KibTCTKQD59q0bD+tr3YjZK8=,kaswy5Iwfp5d3/3ST/V5AU2yqxKhaFF+OP11w7VeMK4=,12qE6EP8PTswSjR/XNtLeJXeelsk/BKbEiowb10CXds=,4,1,TRUE,21,1,0,FALSE,96206,15,0,easy,elementary,0
2019-06-04 09:15:00+00:00,Cmvi6CgWIT0lAIuTdPhbkAY0trJ4X+yEsmJDCtXGHAc=,1832ZH2Snk3B6ztlqJVE6Ias3IiPSH5gGZBuYAy7SvI=,JXAYalH/qV81uvJacmUmqWxcxqvl7vEo0CYq9bcw3tQ=,12,1,FALSE,143,2,3,TRUE,17174,5,0,normal,elementary,0
2019-06-04 09:15:00+00:00,DQ9BnXCVj2KqD9jXt8T79PHhURAK6Wok24dPw5f3pNs=,jpb1rgDXjbe7vvSvZzIoPtn6mVIKPxauQ1QVTvzkAdw=,a+1GsJhIFMXWq4bnwz/KXC53Rqj/gdOYCnOZqv82X30=,1,1,TRUE,14,1,0,FALSE,151761,22,0,normal,elementary,0
2019-06-04 09:15:00+00:00,CbxMX873vJVIbF8YAjeA8tOM3g6tij8Bg0xiFUgcnjY=,CsEbUU6ye3MWlxUXRNZ6czmGLlt70mRKs5S2ZyYEn7E=,wXWV6OBRTooehSrg1vkZwW8A3TMJnMLd23hrDQFTgF8=,4,1,FALSE,93,1,3,TRUE,1995,0,0,easy,elementary,0
2019-06-04 09:15:00+00:00,Cmvi6CgWIT0lAIuTdPhbkAY0trJ4X+yEsmJDCtXGHAc=,1832ZH2Snk3B6ztlqJVE6Ias3IiPSH5gGZBuYAy7SvI=,d5v+nhOdcyrmD8Butse9bahWvnz4ZblE+jWODSPfTBg=,2,1,FALSE,47,7,4,TRUE,17174,5,0,normal,elementary,0
2019-06-04 09:15:00+00:00,TI2HdwA3m+VQ863293v+JAqF1wTx7d6OCIhvqYMipYE=,7+zCeocizYIObv87m8EGftFwibVwD/QmbxfbCVzvqmM=,bEsPNqMK9ejDynaDs0hDMc04zq8lMqG1M6TCIYnN4TM=,1,1,FALSE,80,3,0,FALSE,3150,0,0,easy,elementary,0
2019-06-04 09:15:00+00:00,GXXOhzcQi/GqoNjcvQmbQrTIKnXZAyvqUTA+JhSavjc=,SeczIB1AchCyU+2ERN9UZfwNxpPR+iEWdTKdKVAOplQ=,tsXkkI6Axt/aHSba7UYOO8W78+t9KLmpk7FwEwdPF9o=,1,1,TRUE,13,1,0,FALSE,21825,6,0,easy,elementary,0
2019-06-04 09:30:00+00:00,hqjSywetbhM9Lmeau0U1YcwqPFvDVpFx1adpWMLo+M0=,dU4bHGG5iITHkO+/yRQ8EBgimx3ScCs8/Ibrz7QE52c=,XCZ+JN9hR15836COxEcGFWk/jdLHUIedjg9rZRy1/Gs=,1,1,FALSE,38,4,2,TRUE,61950,3,0,easy,elementary,0
2019-06-04 09:30:00+00:00,nliNH3j99u/YaFYeGLzQ66z6rT7ce0UVJNcw8I3Sm1M=,cvjFCVBHPMRGgHN646n278rct/tKIPgmtYIu9XsyGe0=,vVby+uCxY9OiItAF9f0RPJCPAzBHEOpeCnT5GY/rGkE=,1,1,FALSE,15,6,1,TRUE,165568,19,0,normal,junior,0
2019-06-04 09:30:00+00:00,o/2bi3DywXyDMoR1et1Fx0N01H8jPBjLMSi62Pf9O90=,00tlmGnNIf0z+qJsG0NMS4ufwkwwG1nZtKszPesM1EM=,g+0Y9oUXwZZvp/x4ljSpjLdvIVLxPgkBs8w2KZCKolA=,17,2,TRUE,21,1,0,FALSE,72440,2,0,easy,elementary,0
2019-06-04 09:30:00+00:00,bc6TrwMufXgH/rXkJ3xbk240uKucEV/M4yw02jDPJkE=,rND+3bhmprW4wpS3cauOBkPcR2VbI2H7RpDMRUVHcCU=,YoHNv47J4k2GdfkrpqZc1pprdCUolhANXi+upPb6qQE=,3,1,FALSE,33,5,2,TRUE,20180,4,0,normal,elementary,0
2019-06-04 09:30:00+00:00,4iiRzocQ19PTtOWJsqvR7vqijWsq2Ka2AADsYi6QUdE=,ViIxd7sl/Dp2C0nC24swu3Cm5o8UkaEMgyMuUp7pq0g=,ezRKpbevZzWjBqmbViXXW48a8Vl/ByktrDJ1x7vkHLM=,3,1,TRUE,32,1,0,FALSE,4900,1,0,easy,elementary,0
2019-06-04 09:30:00+00:00,DQ9BnXCVj2KqD9jXt8T79PHhURAK6Wok24dPw5f3pNs=,jpb1rgDXjbe7vvSvZzIoPtn6mVIKPxauQ1QVTvzkAdw=,wUyQp1kCvsCOKeHTIM8vTqMpfsT63xaUoJ4AHK9yCTI=,9,1,FALSE,59,1,2,TRUE,151761,22,0,normal,elementary,0
2019-06-04 09:30:00+00:00,X9megHcyAHNmqqfTHk/YET6cA+zK5Tsa/4n1sZ2wtIg=,7lZW5SB9whu/nq0QJ1pCSdPhmnwhRqHIldZ1Fu9tZfc=,TlKO4NTVN2MJSvbs3wpGyGrOdFrJ3JnvUnUIK+RpADg=,17,1,FALSE,16,4,1,TRUE,247099,26,0,easy,elementary,0
2019-06-04 09:30:00+00:00,K9yRxEy02QaIRwsk6Ttrij/QBJDIw58utxkK5xyHQ8g=,jw8OL6LfnyWsdxIIZhy1YgMUrD3jub8kSMulJZffG6U=,jktuypQNh9PdSYcqlhhQmeE6RIeQx/XUsmhxPvsFN5c=,5,1,FALSE,8,4,1,TRUE,81212,40,0,easy,junior,0
2019-06-04 09:45:00+00:00,j/as+LT/Pga8Sgq8wRQC3UvQDcSTlcYt28rDlrWBASI=,zh/Ht6E99DfEW1ZtC/mgD6MmKmVQEiH09UOhX+Dz3rI=,xCUpmUZO16f3gGZicmK8IZWUi/TY9Sr1SWeREJeRDf8=,92,6,FALSE,1,3,0,FALSE,332558,63,0,easy,junior,0
2019-06-04 09:45:00+00:00,71vbe0ogVzrsu33YPPc9iVKr+79GcSA5VrjOrVkZCzI=,zh/Ht6E99DfEW1ZtC/mgD6MmKmVQEiH09UOhX+Dz3rI=,Fp3KTNEeexxVXU7LGN9m3q7kPXrYyASFOA8H5tFMlK4=,38,2,FALSE,10,4,1,TRUE,754893,180,0,easy,junior,0
2019-06-04 09:45:00+00:00,KrF3z8/Meghf9SImL9hBBuVxsXZ+StZAcyMZErvxvvo=,zh/Ht6E99DfEW1ZtC/mgD6MmKmVQEiH09UOhX+Dz3rI=,ciXCdDkZnm/AnanUEbgjOKqGgTmleMcTLOmg1DHJn5M=,19,2,FALSE,8,2,0,FALSE,170145,54,0,easy,junior,0
2019-06-04 09:45:00+00:00,vhXb6R3XXrzUHGPN4P/JqFIW/rt2bFI7UVF8Xe1WkQw=,HMhzLW9miVf0WLDDX9F7g67mAm9td0TfHSo8TeZQj5M=,aso/0v/jc1tyO6Tlz6B2bstDT3TwXzLnOYfTLtkRrrk=,9,2,FALSE,13,2,0,FALSE,622924,28,0,easy,junior,0
2019-06-04 09:45:00+00:00,71vbe0ogVzrsu33YPPc9iVKr+79GcSA5VrjOrVkZCzI=,Za+UP8i5RYOzsfA98cUkUzKWLYcmHOg7TpQTWUNg1is=,Ky9HIfHoybHdED011Z0wr8HsjGlmDTYBrfcus/dJ8HU=,1,1,FALSE,17,3,0,FALSE,754893,180,0,easy,junior,0
2019-06-04 09:45:00+00:00,1mRKPVfowfHpzN0pjK7o0GskipaFh2G7M7Zf0Bugby0=,zh/Ht6E99DfEW1ZtC/mgD6MmKmVQEiH09UOhX+Dz3rI=,PD9vJveL4CELhzaY5RU/n6KN1/4d8SZ0n3DrgT4McA0=,9,1,FALSE,8,2,0,FALSE,657987,225,0,easy,junior,0
2019-06-04 09:45:00+00:00,UbP56xEdZSE8nwZBWDDP93c171KMUKUxJaEp5uExHFM=,tiLwNbKNBTH/JttT2Z5fA/wezgf65zakDT1fSS4Onjo=,MbLXf5M65vsqL8dMlw8yQeY/ZLyIbBDLDfyrEy+s5VM=,13,1,FALSE,3,7,3,TRUE,794657,328,0,easy,junior,0
